Source,Target
3117,10441
3976,9983
3976,10384
3976,2906
9983,10384
10441,3792
2251,10401
9860,7070
5095,2251
10097,1747
10097,9860
10097,7070
1747,9860
3117,3792
3976,9983
3976,2906
3976,10384
3515,10401
1893,2251
1893,2663
10384,2906
10441,3792
10441,2251
2251,3792
9860,7070
1271,1747
1271,10097
53,10384
3117,9860
3976,10384
10384,2906
10441,3792
9860,7070
1271,1747
1271,2251
6400,2906
6400,3976
1747,2251
3117,10401
3117,2251
3117,9860
3515,10401
1893,2251
10441,3792
7070,9860
10401,9860
1271,1747
6400,53
1747,1893
3117,10401
3117,9860
3117,7070
3515,10401
9983,10384
10441,3792
7070,3792
10401,9860
1271,1747
6400,2906
6400,53
53,2906
1747,1893
3117,10401
3117,9860
3515,10401
10441,3792
10401,9860
9294,941
1271,1747
1271,1893
6400,2906
6400,53
53,2906
1747,1893
3117,10401
3117,9860
3515,10401
9983,10384
10441,3792
10401,9860
9294,6400
1271,1747
1271,2251
6400,2906
6400,53
53,2906
1747,1893
1747,2251
3117,2251
3515,10401
1893,2251
9983,10384
10441,3792
10401,9860
1271,1747
1271,1893
6400,2906
6400,10384
6400,9983
53,2906
1747,1893
3976,10384
3515,10401
9983,2906
9983,10384
10441,3792
7070,9860
10401,9860
1271,1893
1271,1747
6400,2906
6400,10384
53,2906
3117,2663
3515,10401
3976,2906
3976,10384
9983,10384
10441,3792
7070,9860
10401,9860
1271,1893
6400,2906
6400,53
53,2906
3976,2906
3515,10401
7070,9860
10401,9860
9294,941
1271,1893
6400,2906
6400,53
6400,10384
53,2906
3117,2663
3515,10401
9983,10384
10401,9860
1271,1893
53,2906
3117,2663
3515,10401
9983,10384
10401,9860
9860,7070
53,2906
3117,2663
10441,3792
10401,9860
9860,7070
6400,2906
6400,3976
3117,2663
3976,2906
9983,10384
10441,3792
10401,9860
9860,7070
1271,1893
1271,3117
1271,9860
6400,53
6400,10384
1747,1893
1747,2251
3117,1893
3117,2251
3117,2663
3976,2906
1893,2251
9983,10384
10441,3792
7070,9860
2251,10401
10401,9860
6400,2906
6400,53
6400,10384
10097,2542
1747,2542
3117,1893
3117,2663
3976,9983
3976,10384
1893,3792
1893,2663
9983,10384
10441,3792
1271,10401
1271,2251
1271,9860
6400,53
6400,10384
10097,1747
1747,1893
1747,2542
3976,9983
3976,10384
9983,10384
7070,2251
2251,10401
2251,9860
10401,9860
5095,10097
1271,10401
1271,2251
1271,9860
6400,53
6400,10384
10097,1747
1747,1893
3117,3792
3976,9983
3976,10384
9983,10384
7070,2251
2251,10401
2251,9860
10401,3792
10401,9860
5095,1893
5095,10097
1271,10401
1271,2251
1271,9860
6400,2906
6400,53
10097,1747
10097,1893
1747,1893
2542,2251
3117,3792
1893,7070
3976,9983
3976,10384
9983,10384
2251,10401
2251,9860
10401,3792
10401,9860
1271,2251
6400,3976
6400,10384
53,2906
1747,1893
2542,10401
2542,2251
3117,3792
3117,10441
3976,9983
3976,10384
10441,3792
2251,10401
5095,10097
1271,10401
1271,1893
6400,10384
53,2906
1747,1893
2542,10401
3976,10384
1893,7070
9983,10384
10441,3792
10401,9860
9860,7070
1271,10401
1271,1893
6400,53
10097,1747
1747,2542
2542,10401
3117,3792
3117,10441
3976,9983
3976,10384
9983,10384
10441,3792
7070,9860
10401,9860
1271,10401
6400,2906
6400,53
6400,10384
10097,1747
10097,1893
53,2906
53,10384
2542,10401
2542,1893
3117,3792
3117,10441
2663,10441
1893,7070
3976,9983
9983,10384
10441,3792
7070,9860
6955,1973
6400,3976
6400,53
6400,10384
10097,1747
1747,1893
1747,9860
1747,7070
2542,1893
5095,10401
3117,10441
3976,10384
1893,10401
1893,7070
9983,10384
7070,2251
7070,9860
2251,9860
5095,1893
1271,2251
6400,9983
6400,53
6400,10384
53,9983
53,3976
1747,10401
1747,9860
1747,7070
1973,6955
3117,3792
2663,3792
2663,1893
1893,3792
3976,9983
9983,10384
10401,7070
10401,9860
9860,7070
6400,3976
6400,53
10097,1747
53,9983
1747,10401
1747,2251
5095,2251
3117,3792
3117,1893
3976,9983
1893,3792
1893,2663
2663,3792
10441,3792
7070,9860
2251,10401
2251,9860
5095,2251
10097,1747
10097,9860
1747,9860
3976,9983
2251,10401
1747,10401
3976,9983
10441,3792
6400,2906
6400,53
10097,2542
3117,2663
3976,9983
3976,2906
10441,3792
6955,1973
6400,9983
6400,53
10097,2542
53,9983
53,3976
1747,5095
2542,5095
2542,10401
5095,10401
2663,10401
3515,1893
3976,2906
3976,9983
10441,3792
6955,1973
1271,9860
6400,9983
6400,3976
6400,53
10097,1747
53,9983
53,2906
53,3976
1747,1893
3515,2251
1893,9860
9983,2906
10441,3792
9860,7070
6955,1973
1271,3515
6400,3976
6400,53
10097,5095
10097,2251
53,9983
53,3976
1747,2542
1747,10401
1747,3117
2542,10401
2542,3117
3976,9983
3515,10384
1893,2251
1893,10384
10384,2251
9860,7070
1271,3515
6400,9983
6400,3976
6400,53
10097,5095
10097,10401
53,9983
53,3976
2542,10401
5095,1893
3976,9983
1893,10401
1893,10384
10441,3792
9860,7070
6955,1973
6400,9983
6400,3976
6400,53
6400,2906
10097,10401
10097,3117
10097,1747
53,9983
53,3976
53,2906
1747,5095
1747,10401
3117,10401
3515,2251
3976,9983
3976,2906
9983,2906
7070,9860
5095,1747
5095,3117
5095,10097
6400,1893
6400,2251
10097,1893
10097,3117
10097,1747
1747,3117
1973,6955
2663,1893
3515,2251
3976,2906
3976,9983
10384,9860
10441,3792
7070,9860
2251,10401
10401,9860
6955,1973
1271,1893
10097,2542
53,3976
2542,3117
3515,2251
1893,9860
3976,9983
10441,3792
7070,9860
6955,1973
8089,9426
1271,2251
1271,9860
6400,3515
6400,2251
53,9983
53,3976
53,1973
5095,1893
3976,9983
3515,2251
9983,2906
10441,3792
2251,9860
9860,7070
6955,1973
8089,9426
1271,10401
1271,9860
6400,3515
10097,3515
10097,10401
10097,1893
53,9983
53,10384
53,3976
53,2906
5095,1893
3117,1893
3117,2663
3976,9983
3976,2906
1893,10401
9983,2906
10384,2906
10441,3792
2251,9860
8089,9426
1271,9860
6400,3515
6400,2251
53,2906
53,3976
53,9983
1973,6955
3976,2906
3515,2251
9983,2906
10441,3792
2251,9860
6955,1973
8089,9426
6400,3515
6400,2251
10097,1893
1747,3117
3117,10401
3117,1893
3515,2251
1893,10401
1893,2251
3976,9983
9983,2906
10441,3792
6955,1973
8089,9426
1271,3515
1271,2251
6400,2251
10097,3976
10097,53
53,9983
1747,3117
3117,3515
3117,10401
3976,9983
3976,2906
3515,10401
3515,2251
9983,2906
10441,3792
6955,1973
8089,9426
1271,9860
53,9983
53,2906
1747,1893
3976,9983
3976,2906
3515,2251
1893,10401
1893,2251
9983,2906
10441,3792
2251,10401
2251,9860
6955,1973
1271,2251
1271,6400
6400,10441
6400,3117
6400,2251
53,9983
53,3976
53,2906
1747,10401
1747,2542
3117,3792
2663,3792
3515,2251
1893,3792
3976,9983
3976,2906
9983,2906
6955,1973
8089,9426
53,9983
53,3976
53,2906
1747,10401
1747,2542
3117,3792
2663,3792
3515,2251
1893,10441
3976,9983
3976,2906
6955,1973
1271,2542
6400,2906
6400,53
6400,9983
10097,1973
53,2906
53,9983
1747,10401
2542,10441
2542,1893
2542,2663
3117,3792
3117,2663
2663,3792
3515,2251
9983,2906
10441,2251
10401,3792
6955,1973
8089,9426
8089,10384
9426,10097
1271,3792
1271,3117
53,2906
53,3976
1747,10441
1747,10401
2542,5095
3117,3792
3515,2251
1893,3792
3976,9983
3976,2906
9983,2906
10441,10401
6955,1973
8089,9426
8089,10097
9426,10097
1271,2251
6400,9983
6400,3976
6400,53
6400,2906
53,2906
53,3976
1747,3792
1747,10401
1747,3117
2542,3792
3117,3792
3515,2251
1893,2251
3976,9983
3976,2906
9983,2906
10384,10441
10441,10401
6955,1973
8089,9426
6400,2906
6400,3976
6400,53
6400,9983
53,2906
53,3976
53,9983
1747,10401
1747,3117
3117,10401
3515,2251
1893,2251
1893,10384
3976,9983
3976,2906
9983,2906
10384,9860
6955,1973
8089,9426
8089,9860
9426,9860
1271,10097
6400,2906
6400,3976
6400,53
6400,9983
53,2906
53,3976
53,9983
1747,3792
1747,10401
1747,3117
2542,3792
2542,1893
3117,3792
3117,10401
3117,2663
3976,9983
3976,2906
9983,2906
10384,9860
10401,3792
6955,2906
6955,3976
6955,53
6955,9983
8089,9426
53,9983
53,3976
53,2906
3117,3792
3117,2663
3515,2251
1893,2251
3976,9983
3976,2906
9983,2906
10441,2251
10401,3792
6955,2906
6955,3976
6955,53
6955,9983
1271,6400
53,2906
53,3976
53,9983
1747,3792
1747,1893
1747,3117
5095,3792
3117,3792
3117,10401
3117,2663
3515,2251
1893,10401
3976,9983
3976,2906
9983,2906
8089,9426
1271,6400
53,6955
53,9983
1747,10401
1747,3117
1747,1893
2542,2251
6955,9983
3117,1893
3117,10401
1893,10401
2251,2542
10384,8089
9426,8089
1747,3792
6400,1271
1747,3792
1747,3117
1747,6400
2251,2542
6400,1271
10384,8089
10384,9426
10401,3792
10401,1893
10401,3117
8089,9426
3792,1893
3117,1893
8089,9426
1747,3792
2542,2251
10441,2251
9860,7070
10441,2251
10401,3792
10401,1893
10401,3117
10401,1747
2251,2542
2251,6400
6400,2542
1747,3792
1747,3117
9860,7070
3117,3792
10441,2251
10401,3792
10401,1893
10401,1747
2251,1747
2251,2542
2251,6400
1747,2663
2542,6400
9860,7070
3792,1893
2251,6400
5095,3792
9426,8089
5095,3792
8089,9426
1747,3792
1747,10401
1747,3117
1747,2663
3117,3792
3117,10401
10401,3792
5095,3792
5095,3117
8089,9426
1747,2542
3117,3792
3117,10401
10401,3792
8089,9426
6400,5974
3117,3792
3117,10401
8089,9426
6400,5974
6400,7070
1747,3117
3117,3792
3117,10441
10441,3792
10441,10401
10401,3792
5095,3792
5095,10441
5095,3117
8089,9426
6400,5974
6400,7070
1747,10401
1747,3117
7655,10401
3117,3792
3117,10441
10441,3792
2251,10401
5095,3792
6400,5974
10097,7655
10441,3792
6400,5974
1747,2663
3117,3792
3117,10441
9860,7070
8089,9426
6400,5974
1747,10401
2542,3792
2542,3117
7655,10401
3117,3792
3117,10441
2663,10401
5095,3792
5095,10441
5095,3117
8089,9426
8089,9860
6400,5974
2542,3792
3117,3792
3117,10441
10441,3792
9860,7070
5095,2542
8089,2251
8089,9426
8089,9860
6400,5974
6400,7070
6400,2251
6400,1747
1747,10401
2542,3792
7655,10401
3117,3792
3117,10401
5974,2251
5095,10441
8089,9426
8089,6400
9426,2542
6400,5974
6400,9860
1747,2251
2542,1893
7655,2251
7655,1893
9860,7070
5095,3792
5095,10441
8089,9426
2542,3792
2542,1893
5974,7070
9860,7070
5095,3792
5095,10441
8089,9426
6400,5974
6400,2251
6400,9860
1747,10401
5974,7070
5974,9860
10441,3792
2251,9860
9860,7070
5095,3792
5095,10441
5095,2251
8089,9426
6400,3117
6400,9860
1747,1893
1747,10401
1747,7655
2542,2251
2542,3117
7655,10401
7655,1893
3117,3792
5974,7070
5974,9860
1893,10401
2251,9860
9860,7070
6400,2251
5974,7070
5974,9860
9860,7070
6400,7070
6400,2251
5974,7070
5974,9860
9860,7070
2251,2663
2251,10384
9860,5974
9860,7070
9860,6400
8089,9426
5974,7070
10441,10401
10441,1747
10441,3117
10441,1893
10401,1747
10401,3117
2251,10384
1747,3117
9860,5974
9860,7070
1893,3117
10441,3117
10441,8089
10441,1893
10441,9426
1893,3117
2251,2663
6400,7070
9860,7070
8089,3117
8089,9426
3117,9426
10441,3117
10441,8089
10441,9426
2251,2663
9860,7070
9860,6400
8089,3117
8089,9426
3117,9426
7070,6400
10441,3117
2251,2663
2251,2663
6400,5974
6400,9860
2251,2663
9860,7070
5974,6400
2251,2663
9860,7070
5974,6400
2251,5974
2251,2663
2251,9860
9860,7070
5974,6400
2251,9860
9860,7070
9860,7070
2251,9860
9860,7070
2251,9860
2251,6400
9860,7070
9860,6400
7070,6400
2251,6400
6400,9860
9860,7070
9860,2663
2251,5974
2251,9860
2251,6400
6400,5974
6400,9860
9860,5974
2251,5974
2251,9860
9860,5974
9860,7070
5974,7070
2251,5974
2251,1271
2251,9860
2251,6400
9860,5974
9860,1271
9860,6400
5974,1271
5974,6400
6400,1271
2251,5974
2251,1271
2251,9860
9860,5974
9860,1271
5974,1271
1309,7161
1309,7831
7161,7831
1309,7161
1309,7831
7161,7831
1309,7161
1309,7831
7161,7831
1309,7831
1309,7831
1309,7831
7161,7831
1309,7831
7161,7831
1309,7831
7161,7831
1309,7161
1309,7831
1309,7161
1309,7831
7161,7831
1309,7831
7161,7831
7161,7831
7831,1309
1309,7161
1309,7831
7161,7831
4598,4712
7831,1309
4712,4598
7161,1309
7161,7831
7831,1309
1309,7161
7161,7831
7161,7831
7161,7831
4598,4712
4712,4598
7161,7831
1309,7161
1309,7831
7161,7831
4712,4598
7161,7831
1309,7831
7161,7831
4598,4712
4712,4598
7161,1309
4712,4598
7161,1309
7161,7831
7831,1309
1309,7161
7161,7831
4598,4712
4712,4598
7161,7831
1309,7161
1309,7831
7161,7831
1309,7161
1309,7831
7161,7831
4598,4712
7161,7831
4712,4598
7161,1309
7161,7831
7831,1309
7161,1309
1309,7161
7161,7831
7161,7831
4598,4712
4712,4598
7161,1309
7161,1309
7161,7831
7161,1309
7161,7831
7161,1309
7161,7831
7831,1309
4598,4712
4712,4598
4598,4712
1309,7161
1309,7831
4598,4712
4598,4712
4712,4598
7161,1309
1309,7831
4598,4712
4712,4598
7161,1309
7161,7831
7831,1309
1309,7831
7161,7831
7161,7831
7831,1309
4712,4598
7161,1309
7161,7831
7831,1309
7161,1309
7161,7831
7831,1309
7161,1309
7161,7831
7831,1309
1309,7831
7161,7831
7161,7831
7831,1309
1309,7161
1309,7831
7161,7831
7161,1309
7161,7831
7831,1309
4712,4598
7831,1309
1309,7831
4598,4712
1309,7831
1309,7161
7161,7831
4598,4712
7161,1309
7831,1309
4712,4598
1309,7161
1309,7831
7161,1309
7831,1309
1309,7161
1309,7831
7161,7831
1309,7161
7161,7831
1309,7161
7161,7831
1309,7161
1309,7831
7161,7831
4712,4598
7831,1309
7831,7161
1309,7161
4712,4598
7831,7161
1995,4088
7831,7161
2115,8758
2115,9902
7831,1309
7831,7161
2115,3841
2115,9902
1309,7831
7831,7161
3841,9902
1995,4088
2115,3841
8758,3841
7831,7161
2115,8758
1309,7831
7831,7161
2115,8758
4712,4598
7831,7161
2115,8758
1309,7161
1309,7831
4712,4598
7831,7161
1995,4088
2115,8758
2115,9902
1309,7161
1309,7831
8758,3841
7831,7161
3841,9902
1995,4088
2115,9902
1995,4088
7831,1309
7831,7161
1309,7161
2115,8758
2115,9902
1309,7161
1309,7831
8758,9902
7831,7161
1995,4088
2115,3841
1995,4088
8758,4088
7831,1309
7831,7161
8758,9902
7831,1309
7831,7161
2115,8758
1995,4088
8758,9902
4712,4598
7831,1309
7831,7161
4836,2650
1309,7161
2115,8758
7831,1309
7831,7161
1309,7161
2115,8758
7831,1309
7831,7161
2115,8758
1309,7161
1309,7831
7831,7161
3841,9902
4836,2650
1995,4088
2115,8758
1309,7161
7831,7161
3841,9902
4836,2650
1995,4088
1995,4088
3841,9902
1309,7161
2115,8758
1309,7161
2115,8758
7831,7161
1309,7161
2115,8758
1309,7161
8758,2650
2115,8758
1309,7161
4836,2650
2115,8758
1309,7161
4712,4598
2115,8758
4712,4598
7831,7161
1309,7161
2115,8758
7831,7161
1309,7161
2115,8758
1309,7161
4712,4598
2115,8758
1309,7161
2115,2650
2115,8758
1309,7161
8758,2650
4712,4598
3841,2650
3841,9902
2650,9902
2115,2650
2115,8758
8758,2650
3841,2650
3841,9902
1309,7161
2115,2650
2115,8758
1309,7161
8758,2650
7831,7161
1995,4088
2650,9902
2115,2650
2115,8758
8758,2650
7831,7161
1309,7161
2115,8758
1309,7161
7831,7161
2115,8758
1309,7161
1309,7831
4836,2650
2115,8758
2115,9902
1309,7161
2115,8758
4712,4598
7831,1309
7831,7161
4836,2650
1309,7161
2115,8758
1309,7161
7831,7161
2115,8758
2115,9902
1995,4088
7831,7161
1309,7161
2115,8758
1309,7161
7831,7161
2115,8758
7831,7161
1309,7161
2115,8758
2115,9902
1309,7161
4712,4598
7831,7161
1995,4088
2115,8758
2115,9902
1309,7161
7831,7161
4836,2650
1995,4088
10832,1615
2115,8758
1309,7161
4712,4598
7831,7161
10832,1615
2115,8758
2115,9902
1309,7161
4712,4598
7831,7161
4836,2650
7757,7357
2115,8758
1309,7161
7831,7161
7757,7357
3841,9902
10832,1615
2115,8758
2115,9902
1309,7161
1309,7831
7831,7161
3841,9902
1995,4088
7757,7357
10832,5269
10832,1615
2115,8758
2115,9902
1309,7161
4712,4598
1615,5269
7831,7161
7757,7357
10832,5269
10832,1615
2115,8758
2115,3841
1309,7161
7831,7161
7757,7357
2115,8758
2115,3841
1309,7161
8758,3841
4836,2650
5269,1615
7357,1615
10832,1615
2115,8758
2115,3841
1309,7161
1309,7831
3841,9902
4836,2650
7757,7357
10832,5269
2115,8758
1615,5269
1615,7357
4836,2650
10832,5269
10832,1615
2115,8758
2115,9902
7831,7161
4836,2650
1309,7161
7757,7357
10832,5269
2115,8758
2115,9902
1309,7161
1309,7831
7831,7161
4836,2650
7757,7357
10832,1615
2115,8758
2115,9902
1309,7161
1309,7831
8758,9902
1615,5269
7831,1995
7757,7357
4836,2650
10832,1615
2115,8758
2115,9902
1995,7757
1995,7357
8758,9902
4836,2650
7757,7357
5269,9902
10832,1615
2115,8758
2115,9902
1309,7831
8758,9902
8758,3841
4712,4598
3841,9902
4836,2650
7757,7357
10832,1615
2115,9902
7757,7357
3841,9902
4836,2650
4598,4712
2115,8758
2115,9902
8758,9902
8758,3841
4836,2650
1995,4088
7757,7357
2115,9902
1995,4088
8758,3841
7831,1309
7831,7161
7757,7357
4836,2650
1309,7161
4598,4712
2115,9902
8758,3841
7831,7161
2115,9902
7831,1309
7831,7161
4836,2650
2115,8758
2115,9902
8758,9902
4836,2650
10832,2650
7357,7757
2115,8758
2115,9902
8758,9902
7831,7161
5269,2650
10832,5269
10832,1615
8758,9902
7831,7757
4836,2650
2115,8758
2115,9902
5269,1615
8758,4836
8758,9902
4836,9902
2650,1615
10832,5269
2115,8758
2115,9902
5269,1615
3841,9902
4836,2650
4598,4712
2115,9902
8758,9902
7831,7161
4836,2650
1309,7161
5269,1615
2115,9902
5269,1615
4712,4598
3841,9902
1309,2650
4598,4712
2115,9902
8758,9902
7831,1309
1309,7161
2115,8758
2115,9902
8758,9902
1615,5269
7831,1309
3841,9902
4836,2650
10832,5269
10832,1615
2115,3841
5269,1615
8758,9902
7831,7161
10832,5269
2115,3841
8758,9902
7831,1309
10832,5269
10832,5269
2115,3841
8758,9902
4712,4598
7831,7161
10832,5269
8758,9902
7831,7161
2115,9902
8758,9902
7831,1309
7831,7161
10832,5269
2115,8758
7831,1309
4836,2650
1309,7161
10832,7757
10832,7357
2115,3841
4712,4598
3841,9902
4836,2650
5269,3841
7831,7161
2115,3841
5269,3841
4598,4712
2115,9902
7831,7161
3841,9902
4598,4712
2115,9902
8758,9902
3841,9902
7831,7161
10832,1615
2115,9902
8758,3841
7831,7161
1309,7161
6562,6104
10832,5269
8758,3841
7831,7161
7757,7161
1309,7161
6562,6104
7757,7161
7757,7161
2115,8758
2115,3841
2115,9902
8758,9902
8758,3841
7831,7161
3841,9902
7757,7161
8758,3841
4712,4598
1615,10832
7831,7161
3841,9902
5269,10832
10832,5269
10832,1615
2115,9902
5269,1615
7831,7161
3841,9902
7757,7357
10832,1615
10832,5269
10832,3841
2115,9902
5269,1615
4712,4598
7831,7161
3841,9902
4598,4712
5269,1615
7831,7161
6104,6562
1615,10832
2115,3841
1615,10832
7357,7757
3841,10832
1309,7161
2115,8758
2115,3841
1309,7161
4598,4712
2115,3841
7831,1309
7831,7161
1615,10832
2115,3841
10832,1615
8758,3841
1615,5269
7831,7161
2115,3841
5269,1615
8758,3841
4712,4598
7831,1309
7831,7161
7757,7357
2115,3841
5269,1615
8758,3841
4712,4598
4598,4712
2115,3841
10832,8758
2115,8758
2115,3841
8758,3841
4712,4598
7831,1309
4598,4712
10832,8758
2115,8758
2115,3841
8758,3841
7831,7161
2115,3841
10832,8758
8758,3841
4712,4598
7831,1309
7831,7161
1309,7161
10832,8758
8758,3841
7757,7357
7831,7161
1309,7161
9896,10915
7081,10915
2115,3841
10832,8758
10832,3841
8758,3841
7831,7161
1309,6104
7757,7357
9896,10915
2115,3841
8758,3841
10915,7081
1309,7161
7161,7831
9896,10915
2115,3841
10832,1615
7831,1309
7831,7161
10915,7081
2115,3841
1615,5269
1615,10832
7831,7161
2115,9902
1615,10832
7831,7161
5269,6562
5269,10832
6562,10832
10832,1615
2115,9902
7831,7161
10915,7081
9896,10915
7081,10915
2115,8758
5269,10832
5269,1615
8758,9902
7831,7161
7757,7357
9896,10915
2115,9902
8758,9902
1615,5269
7831,7161
1309,7161
10915,7081
9896,10915
10832,5269
2115,3841
7831,7161
1309,7161
10915,7081
9896,10915
10832,6562
10832,5269
10832,1615
7831,7161
3841,6562
1309,7161
10915,7081
10832,5269
10832,1615
8758,9902
1615,5269
7831,7161
1309,7161
10915,7081
10832,5269
10832,1615
8758,9902
1615,6562
10915,7081
1309,7161
5269,6562
7161,7831
9896,10915
9896,7081
7081,10915
10832,5269
10832,1615
8758,9902
7831,7161
1309,7161
7757,7357
9896,10915
7357,7757
7081,10915
8758,9902
6104,6562
7831,7161
5269,10832
9896,10915
7081,10915
5269,10832
8758,9902
6104,6562
7357,7757
7831,7161
2115,3841
7831,7161
1309,7161
7757,7357
10915,7081
9896,10915
2115,3841
7831,7161
4147,1263
3841,7757
1309,7161
7757,7357
10915,7081
2115,3841
7831,7161
4147,1263
1309,7161
7757,7357
10915,7081
7757,7357
7757,3841
7081,10915
5269,10832
8758,9902
1263,4147
7831,7161
7831,1309
7831,7161
9896,10915
7081,10915
1263,4147
7357,3841
1309,7161
5269,10832
9896,10915
10832,5269
10832,1615
2115,7757
10915,7081
1263,4147
1615,5269
7357,3841
1309,7161
1309,7831
7161,7831
7081,10915
1615,5269
1615,10832
7831,7161
1309,7161
5269,10832
9896,7081
7081,10915
2115,7757
1263,4147
1615,5269
1615,10832
7831,1309
7831,7161
6104,6562
6104,7357
5269,10832
6562,7357
10915,7081
10832,5269
10832,1615
5269,1615
1263,4147
7357,7757
4147,7161
1309,7831
6562,6104
7161,7831
9896,10915
7757,7357
10832,5269
10832,1615
2115,7357
2115,3841
5269,1615
4147,1263
4147,7161
1309,7161
7831,7161
1263,7161
10915,7081
7081,10915
2115,3841
8758,9902
1263,4147
7831,7161
6562,6104
2115,8758
2115,3841
8758,3841
6104,6562
7831,1309
7831,7161
4147,1263
10915,7081
9896,10915
10915,7081
2115,3841
8758,3841
1263,4147
1309,7161
1309,7831
5269,1615
6562,6104
7161,7831
9896,10915
9896,7081
7081,10915
2115,3841
6104,6562
1615,7831
7831,7161
4147,1263
1309,7161
7081,10915
10832,1615
2115,3841
6104,6562
5269,1615
9902,3841
6104,6562
2115,3841
8758,9902
1263,4147
7831,1309
3841,6562
3841,9902
5269,1615
10915,7081
2115,3841
8758,9902
1263,4147
1615,5269
6104,6562
10915,7081
6104,6562
2115,3841
7831,1309
7831,7161
1309,7161
10915,7081
5269,1615
1651,1037
1651,9441
2115,3841
9441,1037
7831,1309
7831,7161
3841,9902
1309,7161
9902,8758
10915,7081
5269,1615
7357,7757
1651,1037
1651,9441
10832,5269
10832,1615
2115,3841
9441,1037
5969,10749
9902,8758
10915,7081
1263,4147
2115,10440
2115,3841
3841,9902
5969,10749
9902,8758
1263,4147
1651,1037
1651,9441
2115,3841
9441,1037
5969,10749
6562,6104
9902,8758
1651,9441
2115,3841
5969,10749
5969,1037
6562,6104
7357,7757
1651,1037
1651,9441
2115,3841
9441,1037
3841,9902
5969,10749
5969,5269
6562,6104
10749,1037
9902,8758
10915,7081
1263,4147
1651,1037
1651,9441
9896,10915
2115,3841
9441,1037
5969,10749
5969,10915
6562,6104
10915,7081
7357,7757
1263,4147
1651,9441
10832,5269
10832,1615
2115,3841
2115,9902
9441,1037
5969,10749
6562,6104
10915,7081
5269,1615
1651,1037
10832,5269
2115,8758
2115,3841
2115,9902
8758,9902
1263,4147
5969,10749
6562,6104
2115,8758
9441,1037
6104,6562
5969,10749
1037,1651
6104,6562
9441,1037
1263,5969
1263,10749
1263,4147
4147,5969
1651,1037
2115,3841
1263,4147
6104,6562
2115,3841
1263,4147
6104,6562
1651,1037
10915,7081
9896,7081
6104,6562
7081,10915
5165,1037
1037,1651
7081,10915
2115,8758
9896,10915
3841,9902
5969,10749
1037,1651
2115,8758
9441,1037
1651,1037
1651,1037
7357,7757
5969,10749
10440,5969
2115,3841
8758,9902
5969,10749
1037,9441
1037,1651
2115,3841
8758,9902
9441,1651
8758,9902
9441,1037
9441,10915
5969,10749
1037,1651
1651,1037
1651,9441
6104,6562
8758,9902
9441,1037
5969,10749
1651,1037
8758,9902
6104,6562
5969,10749
1037,1651
2115,3841
8758,9902
9441,1651
5969,10749
6562,6104
8758,9902
6104,6562
1651,1037
1651,10915
5969,10749
2115,9902
9441,1037
9441,10915
1651,1037
5969,10749
1037,1651
2115,9902
8758,9902
7357,7757
5969,10749
1037,1651
2115,8758
7081,10915
9896,10915
9896,7081
1037,1651
7081,10915
2115,9902
9441,1651
6562,6104
2115,9902
6104,6562
9441,1651
7081,9896
7081,10915
7081,1651
5969,10749
2115,9902
1037,1651
5969,10749
10915,7081
2115,8758
2115,9902
8758,9902
3841,9902
1651,1037
5969,10749
10915,7081
1037,1651
2115,9902
5969,10749
10915,7081
1037,1651
5969,10749
10915,7081
1037,9441
1037,1651
7081,10915
8758,9902
9441,1651
4432,4119
1037,9441
1037,1651
2115,8758
8758,9902
4119,4432
10915,7081
1037,9441
1037,1651
2115,8758
2115,3841
8758,9902
10915,7081
9441,1651
5969,10749
4432,4119
2115,8758
2115,9902
2115,3841
7081,10915
9441,1037
9441,1651
6104,7757
4432,4119
3841,9902
1037,1651
5969,10749
7081,10915
2115,8758
8758,5969
8758,9902
9441,1037
9441,1651
4432,4119
5969,10749
1037,1651
1651,9441
7357,7757
2115,8758
9902,10915
5969,10749
10915,7081
2115,8758
2115,9902
2115,3841
6104,6562
8758,9902
8758,3841
10915,7081
7357,7757
3841,9902
5969,10749
1651,9441
9441,10749
9441,1037
2115,8758
2115,9902
2115,3841
8758,9902
8758,3841
3841,9902
5969,10749
10915,7081
7357,7757
9902,8758
9902,2115
9902,3841
6104,6562
2115,8758
2115,3841
9441,1037
3841,8758
5969,10749
10915,7081
9902,8758
9902,2115
9902,3841
2115,8758
2115,3841
3841,8758
5969,10749
10915,7081
9441,1037
2115,8758
2115,9902
2115,3841
7081,10915
9441,1037
8758,9902
8758,3841
3841,9902
5969,10749
5969,1037
5165,8758
5165,9902
5165,2115
5165,3841
2115,8758
2115,3841
2115,9902
7081,10915
9441,1037
9441,1651
8758,9902
8758,3841
10915,9896
3841,9902
1037,5969
1251,10749
5165,8758
5165,3841
5165,2115
5165,9902
1037,9441
9441,1651
2115,8758
2115,3841
2115,9902
8758,3841
8758,9902
3841,9902
5969,10749
10915,7081
5165,8758
5165,9902
5165,2115
5165,3841
1651,1037
1651,9441
2115,8758
2115,3841
2115,9902
8758,3841
8758,9902
6104,6562
9441,1037
3841,9902
2115,8758
2115,9902
2115,3841
8758,9902
8758,3841
9441,1037
3841,9902
5969,10749
1651,1037
5165,8758
5165,9902
5165,2115
5165,3841
1037,9441
1037,1651
2115,8758
2115,9902
2115,3841
8758,9902
8758,3841
4119,4432
9896,7081
3841,9902
10915,7081
9441,1037
9441,1651
1651,1037
6104,6562
9441,1037
10915,7081
