Source,Target
8003,8947
5125,10390
6919,7937
6859,2262
7446,4122
7298,2127
2107,2444
9143,9800
7543,5545
8003,8947
1161,4426
5125,10390
6919,7937
8947,3059
6859,2262
4426,1161
2107,2444
2127,7298
9151,8722
9143,9800
216,7937
8003,8947
5125,10390
3059,9709
1726,1905
6859,2262
2177,36
4122,7446
1742,2765
9151,8722
9143,9800
7543,8003
2765,5545
1905,4644
216,6919
2444,3385
1161,4426
5125,10390
6919,7937
8793,9143
6859,2262
2177,36
4122,7446
7313,8947
7313,8722
7298,2127
9151,8947
9151,8722
36,2184
9143,9800
7543,5545
8722,4644
216,6919
216,7937
2462,7084
8003,3059
6919,7937
3385,1620
8793,9143
8793,6341
6859,2262
2107,2444
4644,9151
1742,3790
1742,2765
1742,2127
7543,5545
2765,368
216,6919
216,7937
5125,10390
6919,7937
3385,1620
3059,9709
6859,2262
9992,10390
2177,2184
2177,36
8722,4644
2107,2444
2127,2765
2127,1742
1742,2765
9151,4644
36,10390
9143,9800
7543,5545
216,7937
5125,10390
3385,1620
8793,5545
6859,2262
9992,10390
2177,2184
2177,36
2444,2107
4644,9151
36,2184
9143,9800
7543,6341
7543,5545
6341,5545
4426,9800
216,7937
8003,3059
8003,8947
1161,9800
5125,10390
8947,3059
3385,1620
1726,2765
1726,1905
9143,9800
6859,2262
2177,36
1161,4426
1742,2765
36,2184
8793,7543
8793,7084
7543,5545
10145,3059
10145,8947
8607,6919
6919,3790
6919,4644
8947,3059
3385,1620
368,3790
4644,8722
8793,7084
6859,2262
2177,36
2107,2444
36,2184
9143,9800
7543,5545
1161,4426
8947,3059
3385,1620
3059,9709
9143,9800
6859,2262
2177,36
7298,2127
1742,9709
36,2184
8793,7084
7543,5545
2765,9800
2765,9709
10145,9709
4426,1161
216,4644
216,7937
5545,7084
8003,8947
8607,6919
8607,7937
8607,4644
6919,3790
3059,9800
368,3790
9143,9800
2177,2184
2177,36
7298,8003
36,2184
8793,5545
8793,7084
7543,5545
2765,9709
10145,9709
216,7937
5545,7084
8003,8947
8607,7937
3385,1620
368,4644
1726,1905
9992,5125
2177,36
7298,368
4644,3790
4644,2127
4644,368
36,2184
7543,5545
1161,4426
216,7937
5545,7084
8947,9709
1726,1905
9143,9800
6859,2765
2177,36
1161,4426
4644,368
4644,7298
8793,2462
7543,5545
2765,9709
10145,9709
216,6919
216,7937
5125,10390
6919,7937
368,3790
368,2127
1726,7937
9143,9800
6859,9709
9992,10390
2177,2184
2177,36
7298,2127
7543,5545
10145,3059
10145,8947
1161,4426
8722,9800
1905,6919
1905,7937
216,7937
2462,8947
5125,10390
8607,4644
6919,7937
9709,3059
1726,7937
9992,10390
9992,5125
2177,36
7313,9800
7298,2127
2462,7084
2107,2444
4644,8607
9143,9800
7543,5545
10145,3059
10145,8947
5545,8947
8003,8947
5125,10390
6919,7937
7084,368
8947,9709
8793,7084
2177,2184
7313,1161
7298,2127
2444,2107
4644,8607
36,2184
9143,9800
7543,5545
10145,3059
10145,9709
1161,4426
1161,7084
216,6919
216,7937
2462,7084
10215,3769
8003,8947
5125,10390
6919,7937
7937,9800
7084,4426
9709,3059
7313,4426
7298,2127
4644,8607
7543,5545
10145,9709
216,6919
216,7937
5125,10390
6919,7937
8947,9709
3059,9709
3790,9709
1726,1905
9143,9800
6859,2262
2177,2184
7298,2127
9892,9800
8793,7084
7543,5545
10145,3059
10145,9709
8003,3790
8003,8947
1161,6919
1161,7937
1161,4426
5125,10390
6919,7937
3059,3790
3059,9709
3790,9709
1726,1905
9143,9800
6859,2262
2177,2184
7446,4122
7313,4644
1161,4426
9892,1990
36,2184
7543,216
10145,9709
7298,2127
216,6919
216,7164
216,7937
6919,7937
8947,3790
8947,3059
1990,7164
3059,368
368,9709
1726,7937
8793,2462
8793,7084
6859,2262
2177,36
7446,4122
1161,7937
9892,7164
2444,2107
1742,3790
1742,368
36,2184
9143,9800
10145,8003
10145,9709
10145,368
4426,6919
4426,7937
4426,216
8003,8947
5125,10390
3059,3790
3059,368
1726,7937
8793,7084
6859,8003
6859,2262
9992,5125
2177,36
7298,2127
1742,3790
1742,368
9143,9800
7543,5545
1161,4426
8722,8607
5545,6919
8003,8947
5125,10390
8607,4644
8947,3059
1990,7164
3059,368
3059,9709
368,3790
9143,9800
6859,3790
6859,2262
6859,9709
9992,5125
2177,2184
2177,36
1742,3790
1742,368
36,2184
7543,5545
2765,8947
5545,6919
8607,4644
6919,7164
6919,7937
1990,7164
368,3790
4644,8722
1726,5545
1726,1905
6859,2262
2177,2184
2177,36
4644,8607
4644,8722
1742,3790
1742,368
36,2184
9143,9800
10145,433
10145,9709
433,9709
8722,8607
1905,5545
8003,8947
8003,368
1161,7164
5125,10390
6919,7937
368,3790
1726,1905
1726,7543
2107,2444
2754,433
2754,9709
4644,8607
1742,3790
1742,8947
1742,368
9143,9800
7543,1905
10145,7049
10145,9709
216,7937
8003,8947
5125,10390
433,9709
433,10147
8947,3059
3059,3790
3059,368
368,3790
1726,7164
9992,10390
2107,2444
2754,10147
4644,8607
9143,9800
7543,5545
10145,9709
216,6919
5545,1990
5125,10390
7937,3790
7937,368
3059,3790
368,3790
6859,1990
5162,767
2754,433
4644,8607
1742,7937
1742,368
9143,9800
7543,5545
1905,5545
216,6919
216,7937
216,368
5125,10390
6919,7937
8947,3790
8947,3059
1726,5545
1726,1905
1726,7543
6859,2262
9992,5125
1161,4426
2107,2444
2754,7937
2754,10147
2127,7298
1742,3790
1742,368
9143,9800
216,6919
216,7937
6919,7937
8947,3059
3059,3790
3059,368
368,3790
2765,368
2177,2184
5162,767
2107,2444
4644,8607
1742,3790
1742,3059
1742,368
6859,2262
433,10147
216,6919
216,7937
6919,7937
3059,3790
3059,368
368,3790
1726,4426
9992,5125
2107,2444
2754,7049
1742,3790
1742,3059
7543,5545
7543,4426
6859,2262
4426,5545
216,6919
216,7937
5125,10390
8607,4644
6919,7937
3059,3790
368,3790
1726,5545
1726,7543
1726,1905
6859,2262
6859,10147
9992,5125
1161,7298
2754,10147
4644,8607
7543,5545
7543,1905
2765,6919
1905,5545
216,6919
216,7937
5125,10390
10147,7049
1726,5545
2765,6919
7298,1161
2107,2444
2754,433
6859,2262
1905,5545
1161,7049
1161,10147
5125,10390
8607,4644
433,10147
6859,2262
9992,5125
2184,2177
2177,36
7298,2127
4375,10117
2107,2444
2754,2765
2754,433
4644,8607
2765,6919
2262,433
216,7937
5125,10390
7313,4644
701,7049
1161,2765
5162,767
4375,10117
2107,2444
2754,7049
4644,8607
1742,3790
7543,6919
2765,5545
2765,10147
2262,7298
8722,8607
216,7937
5545,6919
8003,8947
7298,2127
5125,10390
433,10147
10147,9800
2177,2184
7313,4644
1161,2765
1161,5545
1161,7543
5162,10117
5162,767
2107,2444
4644,8607
36,2184
7543,9800
7298,2127
1905,5545
216,7937
8003,8947
10117,767
5125,10390
2177,2184
9143,9800
1161,1905
5162,4375
2107,2444
1742,368
36,2184
7298,2127
216,7937
5545,8003
5545,9800
8003,6919
6919,8947
8722,4644
9143,5545
4375,10117
2107,2444
2127,6919
2127,8947
36,2184
7543,6919
2765,8003
2765,8947
1161,368
5545,8947
8003,8947
8607,4644
8793,2462
6859,9800
1161,368
2444,2107
4375,10117
2127,6919
2127,7298
1742,8003
1742,2765
1742,8947
9143,9800
9143,1905
7543,5545
2765,8003
7298,6919
1905,6919
5125,10390
8607,4644
8607,8722
4644,8722
9992,7543
9143,9800
7298,2127
2107,2444
1742,8003
1742,2765
1742,368
7543,5545
2765,8003
2765,368
8003,368
8947,368
9143,9800
7298,2127
2107,2444
7543,5545
2765,8003
8722,5545
8722,8607
1905,6919
216,7937
1161,4426
2184,3385
2184,1620
3385,1620
3066,9710
9800,3790
6859,2262
2177,36
4426,1161
7313,1905
9143,3790
7298,4644
2107,2444
7543,2127
7543,5545
2765,8003
2765,8947
8722,8607
1905,6919
5545,6919
5545,9800
5545,2127
6919,2127
8947,368
3385,2184
3385,1620
2184,1620
7313,6919
2107,2444
7543,6919
2765,8947
2765,368
1905,6919
1905,9800
6919,9800
8947,368
3385,1620
9800,2127
9800,8722
6859,2262
2177,36
7313,8722
7298,8607
2107,2444
7543,6919
8722,4644
1905,6919
1905,9800
8003,8947
2262,8947
3385,1620
8793,2462
8793,5545
6859,2262
2177,36
7298,8607
2444,2107
4375,10117
4644,8722
1742,3066
9143,9800
7543,6919
7543,1905
2765,3066
1161,4426
8722,8607
1905,6919
2462,5545
8003,8947
8947,368
9800,3790
6859,2262
9992,5125
2107,2444
2127,3790
1742,2765
1742,3066
2765,3066
216,7937
8947,368
9992,5125
5162,767
2444,2107
2127,3790
1742,2765
9143,9800
7543,5545
8722,8607
5545,6919
8003,8947
5162,767
4375,10390
1742,2765
9143,9800
7543,5545
2765,8003
2765,8947
8722,8607
216,7937
8003,8947
5162,9800
1742,2765
9143,9800
7543,5545
2765,3066
2765,8947
1161,4426
1905,6919
1905,5545
216,7937
5545,6919
8793,7084
2765,8003
1161,7778
5162,767
2107,2444
2754,7049
7543,5545
1905,3790
1905,6919
1905,5545
216,7937
5545,3790
8607,4644
4644,5545
4644,7543
1742,8947
9150,5545
9143,9800
2765,8003
1905,6919
1905,8607
216,7937
2462,3790
5545,8607
8793,3790
9992,10390
7313,2127
7298,2127
5162,767
2107,2444
4644,8607
1742,2765
9150,8722
9143,9800
2765,8003
8722,8607
216,7937
1161,7778
9143,9800
1161,7778
5162,767
2107,2444
4644,9150
4644,8722
1742,2765
1742,8947
1742,2127
9150,8722
7543,5545
216,7937
8003,3066
8793,6859
6859,10117
5162,767
4375,3790
4375,10117
9150,4644
9143,9800
7543,5545
8722,4644
216,7937
8003,3066
1161,7778
8607,9800
8607,3385
7084,3790
8793,2462
8793,5545
9992,3790
9992,10390
5162,767
9143,9800
7543,5545
7778,1161
216,7937
5545,7084
8947,3066
9992,10390
9992,4375
8722,9150
5162,767
9143,9800
216,7937
8607,4644
6919,7937
8793,5545
8793,8607
9992,10390
7313,7298
1161,7778
5162,767
9150,4644
9143,9800
216,6919
216,7937
6919,7937
4644,8722
7313,7298
5162,767
4644,8722
1742,3790
1742,2765
9150,8722
2765,3790
216,7937
8003,3066
6919,7937
2127,3790
9143,7313
9143,1161
9992,2127
7313,9800
7313,7298
5162,767
4375,10117
4375,8722
1742,2765
2765,3790
8722,4644
216,7937
9992,1742
5162,767
4375,4644
4375,10117
1742,3790
9150,4644
9150,8722
2462,3790
4644,8722
8793,9992
9992,8607
4644,6551
4644,9150
4644,8722
9150,8722
9143,9800
216,7937
2462,3790
8607,8947
6919,7937
1161,7778
5162,767
4375,10117
4644,8722
1742,9711
9143,9800
6919,7937
9800,3790
9143,9800
9992,10390
7313,1161
5162,767
2127,8607
9150,4644
9150,8722
8793,2462
8793,3066
1161,7778
216,7937
6919,7937
4644,8722
8722,4644
8722,9150
5162,767
4644,9150
1742,9711
7543,7084
216,7937
8607,368
6919,7937
3066,3790
9143,9800
2765,9711
5162,767
4644,8722
9150,8722
2444,7937
8793,3066
216,7937
8607,368
6919,7937
3066,3790
8793,2462
8793,8607
5162,767
4644,9150
1742,2765
9143,9800
216,7937
2462,368
8003,368
8607,368
7084,9800
6919,7937
3066,3790
7313,7298
5162,767
4644,9150
9143,9800
216,6919
216,7937
2462,3790
2462,3066
3066,3790
2184,1620
8793,6551
7313,7298
7298,2127
5162,767
4644,9150
1742,2765
1742,9711
2765,9711
1161,8947
1161,8607
7778,8947
216,7937
8003,3790
8003,3066
8003,8947
767,1620
3066,3790
5162,767
2127,7298
9150,4644
2462,3790
2462,8003
2462,3066
8003,3790
8003,3066
3066,3790
3066,368
368,3790
6859,2262
1161,7778
5162,767
9150,4644
9150,8722
8722,4644
216,7937
2462,3790
2462,368
8003,3790
8003,3066
8003,368
767,1620
6919,7937
3066,3790
3066,368
368,3790
6859,2262
1161,368
1161,8607
1161,7778
5162,767
1742,2765
9150,2765
9150,9711
2765,9711
216,7937
8003,3790
8003,3066
7298,2127
3066,3790
3066,368
8793,2462
7298,2127
5162,767
4644,2765
4644,8722
9150,2765
2765,9711
7778,1161
2462,8003
2462,8947
2462,368
8003,368
8607,8947
3066,3790
368,3790
8793,2462
6859,1742
7778,1161
7313,7298
7298,2127
5162,767
1742,4644
2765,4644
2765,9711
8722,4644
216,6919
216,7937
8003,8947
3066,3790
4644,9711
6859,2765
6859,2262
7313,7298
5162,767
2107,2444
7543,7084
8722,4644
216,6919
216,7937
3066,3790
6859,2262
2184,3066
7313,7298
5162,767
1742,2765
1742,9711
2765,9711
216,7937
2462,8003
2462,8947
7937,3066
3066,3790
4644,8722
7313,7298
5162,767
9150,4644
216,6919
216,7937
8607,8947
6919,7937
3066,3790
2765,3790
2765,3066
2765,9711
7313,7298
5162,767
2107,2444
1742,3066
1161,7778
8722,4644
216,7937
2184,1620
3066,3790
3790,9711
2765,9711
7313,7298
5162,767
9150,8722
3066,3790
2765,9711
7313,7298
5162,767
3066,3790
4644,8722
2765,1742
7313,2127
7313,7298
5162,767
2127,7298
1742,3790
1742,3066
3066,3790
3066,9711
3790,9711
7298,2127
5162,767
1742,3790
1742,3066
1742,9711
8722,4644
216,7937
3066,3790
3066,9711
3790,9711
1161,7778
5162,767
2127,7298
1742,3790
1742,3066
1742,9711
2462,368
3066,3790
3066,9711
4644,8722
3790,9711
9143,7084
2765,3066
2765,1742
1161,7778
5162,767
1742,3066
7543,5545
7543,7084
216,7937
2462,368
3066,3790
3066,9711
3790,9711
2765,1742
5162,767
9150,4644
7543,5545
8722,4644
216,7937
2462,8003
2462,368
8003,368
3066,3790
3066,9711
3790,9711
4644,8722
1742,3790
1742,2765
1742,3066
1742,9711
9150,8722
7543,5545
2765,6551
2765,9711
216,6919
216,7937
216,7084
2462,8003
2462,368
8003,368
7084,6919
7084,7937
6919,7937
3066,3790
3066,9711
3790,9711
6863,1621
1742,3066
1742,9711
9150,8722
7543,7937
7543,216
216,7937
2462,368
7084,6919
7084,7937
3066,3790
3066,9711
4644,8722
3790,9711
6863,1621
5162,767
1742,2765
1742,9711
9150,4644
9150,8722
7543,5545
2765,3066
8722,4644
216,6919
2462,368
7084,6919
3066,3790
8793,2127
6863,2765
9992,10390
7778,1161
7313,7298
5162,767
1742,3790
1742,9711
9150,4644
7543,5545
8722,4644
216,6919
216,7084
2462,368
6919,7937
6919,7084
7937,7084
8722,4644
7298,2127
1742,3066
1742,9711
1742,7778
9150,2765
9150,4644
7543,5545
7778,3066
7778,1161
216,6919
216,7937
2462,368
7084,7937
6863,1621
7313,2127
7313,7298
2127,7298
1742,5545
1742,9711
9150,4644
9150,8722
7543,3790
2765,2185
2765,9711
2765,7778
8722,4644
216,6919
216,7937
5545,3790
8003,368
6919,7937
6919,7084
7937,7084
3066,3790
3790,9711
6863,1621
7313,7298
4644,5545
4644,7543
1742,2765
7543,5545
216,6919
216,7937
2462,368
7298,2127
6919,7937
6919,7084
7937,7084
3066,3790
6863,1621
9992,10390
2185,7758
7313,7298
5162,767
4644,5545
4644,9150
4644,8722
1742,2765
9150,5545
9150,8722
7543,5545
7298,2127
8722,5545
216,6919
2462,368
7084,6919
7084,7937
6919,7937
6863,1621
9992,2185
7313,7298
4644,9150
4644,7543
4644,8722
1742,2765
1742,3066
9150,7543
9150,8722
2765,3066
216,6919
216,7937
2462,368
7298,2127
7084,7937
6919,7937
3066,3790
368,2127
9992,5125
7298,2127
5162,767
4644,5545
4644,9150
4644,8722
1742,2765
1742,3066
9150,5545
9150,8722
7543,5545
7543,8722
2765,3066
8722,5545
216,6919
216,7937
5125,2185
7084,6919
7084,7937
6919,7937
9992,10390
9992,5125
7298,2127
5162,767
4644,5545
4644,9150
4644,7543
4644,8722
1742,2765
1742,3066
9150,5545
9150,7543
7543,5545
7543,8722
2765,3066
8722,5545
216,6919
7084,6919
7084,7937
6919,7937
9992,10390
9992,5125
7298,2127
6117,7543
6117,9094
2107,2444
4644,9150
4644,8722
1742,3066
9150,8722
9094,5545
7543,5545
2765,3066
216,6919
7084,6919
7084,7937
6919,7937
7313,2127
7313,7298
6117,9094
6117,9150
6117,7778
1742,2765
1742,3066
9094,7778
7543,7778
216,6919
216,7937
7298,2127
7084,6919
6919,7937
9992,5125
7313,2127
7313,7298
6117,6551
6117,5545
6117,9094
2127,7298
1742,2765
1742,3066
9150,4644
9150,8722
9094,6551
9094,7543
7543,5545
2765,3066
8722,4644
216,6919
216,7937
6919,7937
6919,7084
7937,7084
7313,2127
7313,7298
1161,3066
1161,6117
1161,9094
6117,9094
4644,9150
4644,8722
1742,2765
1742,3066
9150,8722
2765,3790
2765,3066
216,6919
216,7937
6919,7937
6919,7084
7937,7084
2765,3066
2765,1742
6117,9094
1742,3066
9150,4644
9150,8722
1161,5545
10390,5125
216,6919
216,7937
7164,1990
7164,10714
7084,6919
7084,7937
6919,7937
1990,10714
8793,6863
7313,2127
6117,1990
6117,9094
4644,8722
1742,2765
1742,3066
9150,8722
9094,7006
7543,5545
2765,3066
216,6919
216,7937
216,7084
6919,7084
7937,7084
1990,10714
7006,1180
9892,1990
9892,10714
1990,10714
1742,2765
1742,3066
7543,5545
2765,3066
8722,4644
216,6919
216,7937
5162,767
7084,7937
6919,7937
4644,9150
1742,2765
1742,3066
9150,8722
2765,3066
2765,7778
4280,4126
10390,5125
216,6919
216,7937
6919,7937
9711,3066
3066,7778
2765,7778
9992,10390
7446,8003
7446,4280
7446,4122
7446,4126
4122,4126
4122,7298
4126,4280
4644,9150
4644,8722
1742,3066
1742,5545
9150,8722
7543,5545
216,7937
5545,3790
5162,767
5125,10390
6919,7937
3066,9711
7778,9711
9992,10390
7446,8003
7446,4280
7446,4126
1161,2765
1161,7778
5162,767
4126,4280
10714,1990
10714,7164
10714,9892
2127,7298
1742,3066
9150,7298
7543,5545
7543,9711
2765,3066
2765,9711
2765,7778
7778,3066
216,6919
216,7937
5545,3066
5545,9711
9892,1990
9892,7164
5125,10390
6919,7937
1990,7164
368,4644
4644,8722
2765,3066
2765,9711
9992,10390
9992,5125
4122,4126
7313,7298
5162,767
4126,4280
2127,7298
1742,3066
9150,4644
9150,368
9150,8722
7543,5545
7543,9711
216,6919
216,7937
5545,9711
5125,10390
6919,7937
4644,8722
7298,2127
5162,767
4126,4280
4126,7446
4644,9150
1742,2765
1742,3066
9150,8722
7543,5545
2765,3066
216,6919
8003,7446
1161,7778
3066,9711
8793,7084
9992,5125
7313,2127
7313,7298
1161,6919
5162,767
4126,4280
4126,7446
1742,2765
1742,3066
1742,9711
7543,5545
2765,3066
2765,9711
4280,7446
216,6919
2462,7084
2462,368
7084,368
3066,9711
3790,9711
7084,2462
7084,2765
7084,368
8793,368
1161,6919
1161,216
5162,767
2127,7298
7543,5545
2765,3066
4280,7446
4280,4126
216,6919
5545,3066
4126,7446
8793,2462
8793,7084
9992,5125
7313,7298
5162,767
2127,5545
2127,7298
7543,5545
10144,7446
4280,7446
4280,4126
216,6919
7084,6919
8793,2462
9992,5125
7313,2127
7298,2127
5162,767
4126,4280
4126,7446
1742,2765
2765,3066
4280,7446
5125,10390
9992,5125
7313,2127
7298,2127
5162,767
7543,7446
4280,7446
5125,2185
8793,2462
2185,5125
4122,4126
7298,2127
5162,767
4126,4280
4126,7446
5125,10390
6863,1621
5162,767
7009,3710
4280,4126
5125,10390
4126,7446
7084,8793
7084,2462
6863,8003
6863,1621
4122,4280
4122,7446
4122,4126
7313,2127
7313,7298
7298,2127
5162,767
4126,4280
4126,7446
2754,7049
7009,3710
4280,7446
216,6919
7084,8793
7084,7009
7084,3710
7084,2462
6863,1621
7313,2127
7313,7298
7298,2127
5162,767
2754,7049
7009,3710
216,8003
9711,368
6863,1621
1621,10147
7313,2127
7313,7298
7298,7049
7298,2127
5162,767
2754,7049
2127,7049
7009,3710
216,3710
5125,10390
7009,3710
6863,6919
7313,2754
7313,2127
7313,7298
7298,2127
5162,767
2754,7049
5125,10390
6919,1621
7009,3710
6863,6919
6863,1621
2176,10717
701,7758
7298,2127
5162,767
2754,10147
7758,9942
216,1621
10147,7049
6863,6919
6863,1621
2176,10717
7313,2127
7313,7298
7298,2127
5162,767
7778,2462
7778,5545
216,6919
216,1621
6919,1621
7009,3710
9992,10390
2176,10717
7313,2127
7313,7298
7298,2127
5162,767
2107,2444
7758,7049
7758,5545
6919,1621
9942,10717
7009,3710
2176,10717
7313,2127
7313,7298
7298,2127
5162,767
2107,2444
2754,5545
2754,7758
216,6919
5545,10717
6863,1621
7313,2127
7313,7298
7298,2127
5162,767
216,6919
216,9942
216,10717
6919,10717
6919,9942
10390,1621
6919,216
5162,767
7009,1621
2127,7313
2127,7298
1621,6863
7313,7298
10717,2176
5162,767
7009,1621
6863,1621
7313,2127
7313,7298
10717,2176
2127,7298
7009,3710
6863,1621
9992,10390
7313,2127
7313,7298
7298,2127
5162,767
5162,767
7298,2127
7298,7313
6117,9094
7009,3710
2127,7313
10717,2176
2176,9992
6863,1621
10144,10406
5162,767
7009,3710
1621,6863
7313,2127
7313,7298
10717,9992
2176,9992
2127,7298
5162,767
7009,3710
2176,9992
2176,9942
9942,9992
2127,7313
2127,7298
7313,7298
5162,767
6117,10717
6117,9094
7009,3710
9992,2176
9992,9942
2176,9942
2127,7313
2127,7298
7298,7313
5162,767
6117,9094
10144,10406
7009,3710
2127,7313
2127,7298
1621,6863
9942,10717
9942,9992
10717,9992
10717,2176
2176,9992
7313,7298
5162,767
7009,3710
1621,6863
9942,10717
9992,2176
10144,10406
2127,7313
2127,7298
7313,7298
5162,767
7009,3710
9992,10717
9992,2176
2127,7313
10144,10406
7009,3710
9992,2176
2176,10717
2176,9942
7313,2127
7298,2127
7298,2078
5162,767
2127,5204
9094,2078
9094,8923
5204,2078
8923,2078
9942,10717
7009,3710
9992,10717
9992,10406
9992,9942
7313,5204
7298,2127
5162,767
9094,5204
9094,8923
5204,2078
8923,2078
9942,10717
5162,767
5204,2078
5204,8923
5204,9094
9992,10717
9992,2176
7009,3710
9942,10144
9942,10717
8923,9094
9094,2078
10717,10144
10717,2176
5162,767
2107,2444
8923,5204
9992,10144
9992,10717
9992,2176
9992,9942
7009,3710
6863,1621
9942,10144
9942,10717
9094,2078
10717,10144
10717,2176
2176,10144
2078,5204
5162,767
5204,10717
5204,2078
2107,2444
10717,9942
6863,1621
7009,3710
7009,3710
6863,1621
9992,10717
9992,9942
5162,767
10144,10717
5204,2078
5204,8923
8923,10717
5162,767
8923,5204
7009,3710
9942,9992
9150,10406
6863,1621
5162,767
5204,8923
9992,9942
7009,3710
6863,1621
9094,2078
5162,767
5204,8923
2107,10406
9992,10717
9992,9942
7009,3710
6863,1621
9094,2078
5204,8923
7009,3710
6863,1621
9992,10717
9992,9942
2107,2444
8923,5204
10717,10144
10717,9992
6863,1621
3710,7009
9942,9992
9094,2078
5162,767
6863,1621
10717,9992
2078,5204
5162,767
6863,1621
9992,10717
9094,2078
2078,5204
8923,9094
9992,10717
5162,767
8923,2078
8923,5204
8923,9094
6863,1621
2078,5204
9992,10717
9992,8923
2107,2444
2444,7009
6863,1621
8923,2078
2107,2444
8923,2078
8923,5204
9992,10717
9094,5204
5204,2078
5162,767
8923,2078
8923,5204
6863,1621
9942,9992
9992,10717
2078,5204
5162,767
5204,8923
6863,1621
9942,10717
9942,2176
9942,9992
9992,10717
9992,2176
10717,10144
5162,767
8923,5204
9942,2176
9942,9992
9992,10144
9992,10717
9992,2176
9094,2078
10717,10144
10717,2176
5162,767
6863,1621
9992,10717
9992,2176
8923,5204
9094,2078
5162,767
8923,2078
8923,5204
6863,1621
9942,10144
9942,10717
9094,2078
10717,10144
10717,9992
2176,10144
5162,767
8923,2078
8923,5204
9942,10144
9942,10717
9942,2176
9942,9992
9992,10717
9992,2176
10717,2176
2176,10144
5204,2078
5162,767
8923,2078
9942,9992
10717,10144
2078,5204
5162,767
5204,2078
5204,8923
9942,10717
9942,9992
8923,2078
10717,10144
5162,767
5204,2078
5204,8923
8923,2078
9942,10717
5162,767
5204,2078
5204,8923
8923,2078
9992,10717
9992,2078
9992,9942
9942,10717
10717,2078
5162,767
8923,2078
8923,5204
9942,10717
9942,9992
10717,9992
2176,9992
5162,767
8923,5204
9094,2078
2078,5204
5162,767
9992,10717
9992,2176
9992,9942
9942,10717
10717,2176
2078,5204
5162,767
8923,2078
10144,2078
10144,5204
5162,767
2107,2444
8923,2078
8923,5204
10717,2176
10717,9942
10717,9992
9942,9992
10144,2078
10144,5204
5162,767
5204,10144
5204,8923
8923,2078
9942,10717
9942,2176
10717,9992
10717,2176
10144,2078
5162,767
9942,10717
9942,9992
2078,5204
5162,767
8923,2078
8923,5204
9992,10717
9992,2176
9942,10717
10717,2176
5204,2078
5162,767
8923,2078
8923,5204
9992,10717
9992,9942
9942,10717
10717,2176
2078,5204
5162,767
8923,5204
9992,2176
9992,9942
9942,2176
5162,767
8923,5204
9992,10717
9992,2176
5204,10144
5162,767
8923,10144
9992,10717
9992,2176
9942,10717
10144,5204
5162,767
8923,5204
9992,2176
9942,10717
5162,767
8923,5204
6863,1621
9992,10717
9992,2176
5162,767
7009,3710
6863,1621
9992,10717
9992,2176
5162,767
9992,10717
9992,9942
5162,767
8923,2078
7009,3710
6863,1621
9992,10717
9992,2176
9942,10717
9094,2078
7009,3710
6863,1621
9942,10717
2176,9992
8923,2078
8923,5204
8923,9094
7009,3710
6863,1621
9942,10717
9094,2078
9094,5204
8923,9094
7009,3710
6863,1621
9992,2176
9094,2078
5162,767
6863,1621
9992,2176
5162,767
6863,1621
9992,2176
6863,1621
9942,10717
9942,2176
9942,9992
2176,9992
6863,1621
9992,2176
9942,10717
9942,2176
6863,1621
9992,2176
5162,767
6863,1621
9942,10717
2176,9992
6863,1621
9942,10717
9992,2176
10717,9942
2444,7009
9992,2176
9992,9942
5162,767
7009,3710
6863,1621
9942,10717
6863,1621
9942,10717
9942,2176
6863,1621
9992,2176
9992,9942
9942,2176
7009,3710
6863,1621
9992,10717
9992,2176
9942,2176
10717,2176
7009,3710
6863,1621
5029,1900
9942,2176
9942,9992
9992,2176
10717,2176
700,1731
6863,1621
5029,1731
9942,2176
9992,2176
2028,1731
4970,1900
6863,1621
9942,9992
9942,2176
9992,2176
2028,1731
4970,1900
6863,1621
9992,10717
9992,2176
9992,9942
2028,1731
1900,4970
5029,2028
5029,1731
9942,2176
2176,9992
4970,2028
4970,700
2028,700
2028,1731
4970,2444
4970,1900
5029,2028
9942,2176
2176,9992
1731,2028
4970,2028
4970,5029
4970,1900
1731,2028
1900,5029
9942,2176
9992,2176
4970,1900
5029,1731
5029,1900
9942,10717
9942,2176
9992,2176
1731,2028
1900,2028
1900,1731
9992,2176
9942,2176
2028,1731
700,1731
4970,1900
1900,700
9992,2176
5029,2028
9942,2176
700,1731
9992,2176
9992,9942
5029,1900
9942,2176
1900,4970
4970,1731
1731,700
6863,1621
5029,1900
5029,4970
9942,2176
9942,9992
1900,4970
2176,9992
1900,5029
1900,4970
6863,1621
9992,2176
9942,2176
6863,1621
9992,2176
1900,5029
1900,4970
6863,1621
9992,2176
9992,9942
9942,10717
9942,2176
6863,1621
9992,2176
9992,9942
7848,8924
4970,1900
9942,10717
6863,1621
9992,2176
7848,8924
4970,1900
9942,10717
1731,2028
6863,1621
9992,2176
2176,9942
7848,8924
4970,1900
8924,7848
6863,1621
9992,2176
9942,10717
2028,1731
1731,2028
6863,1621
9992,2176
7848,8924
4970,1900
1731,2028
6863,1621
9992,2176
9992,9942
2176,9942
7848,8924
4970,1900
2028,5029
10406,4016
9942,10717
6863,1621
9992,2176
9992,9942
2176,9942
7848,8924
9091,6235
9091,10406
10406,6235
4970,1900
1731,2028
7009,3710
6863,1621
9992,2176
9992,9942
9091,6235
4970,1900
6235,4016
1731,2028
7009,3710
6863,1621
7848,8924
9091,6235
2028,5029
